"x","cust_id","device_name","line","released","sex","pronouns","emoji_modifier","income","Population","age"
12408,"a7afe5d6-b05c-4f90-8ac6-b6be9caa68aa","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FB",65829,2731571,56.8575342465753
12409,"a7b20844-0eef-45a0-88b2-8bc69474a32b","Run 875","Run",2019-09-12,"Female","she/her","U+1F3FB",65829,2731571,71.3506849315068
12410,"a7b5cd73-8f6b-4168-9277-6ceb03650dac","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FB",65829,2731571,41.6427502058537
12411,"a7bf4212-fd31-46d9-9ca5-c418934fd838","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FE",65829,2731571,40.2465753424658
12412,"a7bfe528-a6cc-428b-a38e-f2fd319bca44","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FE",65829,2731571,34.0931506849315
12413,"a7c0a9b0-e162-43ba-90e4-1fdf9848f3d5","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FB",65829,2731571,39.3178082191781
12414,"a7c0ac96-58ac-4248-a824-feec27f067df","Active HR","Active",2019-10-13,"Female","she/her","U+1F3FC",85981,934243,60.4356164383562
12415,"a7c1af3c-4624-4499-ac9a-f4f45a18b100","Advance 2","Advance",2021-07-08,"Female","she/her",NA,65829,2731571,43.9780821917808
12416,"a7c3672e-58c9-461c-a618-11adda2db5bd","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FE",77494,517887,39.9534246575342
12417,"a7c83a1e-0acc-480e-81b7-33c76837d8ec","Run ON","Run",2021-12-04,"Female","she/her",NA,50227,1704694,37.4979414626843
12418,"a7ca29b6-13c0-4ea3-baae-7daa667076e1","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FC",68402,705244,30.6109589041096
12419,"a7cb709f-7e77-475d-a698-c02e4ee27101","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FB",97334,1239220,52.613698630137
12420,"a7d49bab-4ecb-4766-b7dc-3b04813db7e9","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FD",69553,403131,80.3506849315068
12421,"a7d738da-e1a7-43d3-9777-ffde10684b6f","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FC",85981,934243,35.3150684931507
12422,"a7d8e84d-2d16-4131-97f2-b2dbfd7ea137","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FE",55450,217188,38.627397260274
12423,"a7db80d9-5473-4f1a-97ab-879e10c37576","Run ON","Run",2021-12-04,"Female","she/her",NA,50227,1704694,55.3534246575342
12424,"a7dc4718-b8c4-41de-829a-141e9f149874","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FE",65829,2731571,40.9397260273973
12425,"a7e17398-9ca7-4d6d-ace1-058dbf5e9e2f","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FE",97334,1239220,71.1835616438356
12426,"a7e59db9-3495-4b5f-80bf-dd0819048596","Advance 2","Advance",2021-07-08,"Female","she/her",NA,50227,1704694,60.1424657534247
12427,"a7eb0c68-7986-4e73-a868-2550ea48340d","Active","Active",2019-10-13,"Female","she/her",NA,65829,2731571,61.320345834269
12428,"a7eb61da-5f6c-481e-a6fe-2cd8d324a2e5","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FB",65829,2731571,22.9013698630137
12429,"a7f328d9-ec87-423f-8d1d-cbabe039ae37","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FB",65829,2731571,59.9643835616438
12430,"a7f53e38-2887-4f83-bfeb-1406e9f50953","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FB",65829,2731571,39.772602739726
12431,"a7f598e8-7b4f-4067-91bd-eba190acd00e","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FF",65829,2731571,61.027397260274
12432,"a7f5d59b-84c5-4eec-bbb9-b578c0b5ddda","Advance 2","Advance",2021-07-08,"Female","she/her",NA,65829,2731571,35.627397260274
12433,"a7f7bc26-1359-4cc5-bd56-edf7e0cc89f0","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FE",68402,705244,33.4870125009357
12434,"a801a110-4a0b-4ee8-9663-c41ccd5f9787","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FD",65829,2731571,36.5369863013699
12435,"a8024d0b-df80-4b90-bc97-914d6e80d710","Advance","Advance",2020-08-20,"Male","he/him","U+1F3FD",71805,161531,73.7875589490231
12436,"a803a5f2-546e-49c2-adce-862f9a6453a6","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FB",83018,721599,55.013698630137
12437,"a8041da6-fe3a-40b6-b8d6-385f247ca559","Advance 2","Advance",2021-07-08,"Female","she/her",NA,68402,705244,28.4876712328767
12438,"a80aafe3-5008-42d9-9cea-b6b8cb7afdb4","Advance","Advance",2020-08-20,"Male","he/him",NA,68402,705244,59.7452054794521
12439,"a80ea547-3d76-4a93-8ec7-d9811414c80c","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FC",77494,517887,33.836739276892
12440,"a8136cc0-6f9e-4d2d-86bb-9fc036d3a3fd","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FC",97334,1239220,29.8749906430122
12441,"a816b213-25cb-463a-b8b7-223fd21ee45f","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FB",97334,1239220,18.8986301369863
12442,"a81a112f-54c4-48f7-a3ce-a1f94902da82","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FB",97334,1239220,75.4547945205479
12443,"a81b3496-7881-4cdd-af41-47088531f3d1","Run BE","Run",2020-11-20,"Male","he/him",NA,65829,2731571,54.8027397260274
12444,"a81b6c2d-a59e-4e0e-9f30-874179c1be31","Run BE","Run",2020-11-20,"Female","she/her",NA,65829,2731571,20.1041095890411
12445,"a82232ee-2218-4717-8222-9a28cf170481","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FC",87225,932546,43.0821917808219
12446,"a823a77b-93ef-4190-814f-933f8e0417c2","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FF",65829,2731571,41.3039523916461
12447,"a8274869-4328-4d7e-8085-7b1a59afbd1c","Advance 2","Advance",2021-07-08,"Male","he/him",NA,69553,403131,51.4739726027397
12448,"a827d0e8-3ca2-4430-9c8b-5b220f943b22","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FC",85981,934243,29.8422037577663
12449,"a82e341a-e4aa-4c98-aff8-e253018e1413","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",65829,2731571,49.5416573096789
12450,"a83383e1-9f94-46c4-8ce2-4d36ffd90d18","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FC",87225,932546,33.9678868178756
12451,"a83b2e99-0962-4a50-b493-ba5c63190594","Run 875","Run",2019-09-12,"Female","she/her",NA,87225,932546,56.6164383561644
12452,"a83c8e03-3a12-4f7d-b95f-ef59c2149d78","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FD",68402,705244,58.7232876712329
12453,"a83cf221-95ef-409a-a05a-f84ab019548f","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FC",97334,1239220,51.5643835616438
12454,"a84025b3-0722-4a18-aae1-c8978f0c707e","Advance 2","Advance",2021-07-08,"Female","she/her",NA,59881,531902,33.8094168725204
12455,"a8458d58-bd6b-4402-b716-d0b47e989264","Advance 2","Advance",2021-07-08,"Female","she/her",NA,68703,276245,54.1506849315069
12456,"a84618b2-1466-42b2-8975-6305b2dfd742","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FE",65829,2731571,61.4378321730668
12457,"a846a6e6-99e8-43f7-b635-e84c7a29e22e","Active","Active",2019-10-13,"Male","he/him","U+1F3FC",50227,1704694,27.3561643835616
12458,"a849853b-6a1f-46d8-99fe-5bebcda856d3","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FE",44555,49349,51.8849315068493
12459,"a84cc413-9fb7-4793-898e-1a293855e5c7","Advance","Advance",2020-08-20,"Female","she/her",NA,69024,536917,37.5143349053073
12460,"a8506f1d-1839-45b0-ba66-cb6b5cf815e5","Advance","Advance",2020-08-20,"Male","he/him","U+1F3FE",65829,2731571,25.3804551238865
12461,"a854998e-af2e-451a-b728-6181b16656f2","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FD",97334,1239220,34.6794520547945
12462,"a85663a5-4a5d-4bd2-a0ab-1af2715ae0d7","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FE",59881,531902,40.1424657534247
12463,"a85c7efe-ce0a-4804-8ff5-d963978f53c4","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FB",85981,934243,23.986301369863
12464,"a862c858-778e-4c4b-a3ea-aa61196ed887","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FF",68703,276245,52.9315068493151
12465,"a8668fa9-0cee-4f38-8887-b1dc7ec57e6e","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FF",50227,1704694,44.0876712328767
12466,"a8699aa4-14a2-4871-8a56-9804b235520d","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FB",83018,721599,52.986301369863
12467,"a86ca54e-2a84-450f-b5cf-de14f64b8d74","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FE",50227,1704694,58.5041095890411
12468,"a86d1547-5b5b-4857-9246-cda5a8fcc52f","Run BE","Run",2020-11-20,"Female","she/her",NA,65829,2731571,59.7643835616438
12469,"a86dabfe-7a18-4e3f-833a-d25fab60b86a","Advance","Advance",2020-08-20,"Male","he/him","U+1F3FC",69553,403131,44.3260273972603
12470,"a86e847c-666e-4c13-a043-744a664f43e8","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FB",89028,328966,55.5753424657534
12471,"a877e6b6-2f2a-4094-b962-07578784059a","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FB",69024,536917,53.456957856127
12472,"a87e9f7a-c9f1-4697-9f15-ebc1d4033a73","Advance","Advance",2020-08-20,"Female","she/her",NA,69024,536917,34.7452054794521
12473,"a8806bf9-33c7-4d49-832e-80d47b18223d","Active Alpha","Active",2020-12-30,"Male","he/him","U+1F3FF",50227,1704694,68.7123287671233
12474,"a88301a8-3b51-40c8-b601-2102d1ba08ca","Run ON","Run",2021-12-04,"Female","she/her",NA,50227,1704694,65.3613294408264
12475,"a883556c-03a8-44aa-80f2-41fc5484fe27","Run 875","Run",2019-09-12,"Intersex","she/her","U+1F3FE",62011,383822,32.4602739726027
12476,"a895a959-be46-4ffb-83fe-4ff400557079","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FF",70216,422993,71.9205479452055
12477,"a896f6a1-52a2-441b-a341-e48e025fbcb5","Active Alpha","Active",2020-12-30,"Female","she/her","U+1F3FF",65829,2731571,25.1095890410959
12478,"a89c2816-f4cc-4c8f-baf6-1e4ae15856d2","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FC",97334,1239220,28.9972602739726
12479,"a89e1108-0818-443e-8ea9-4368fdf09973","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FE",87290,593638,29.8667939217007
12480,"a8a99be6-fd96-40da-b2e2-0c11ed4fe400","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",65829,2731571,56.7315068493151
12481,"a8a9e93c-3f11-4600-a6b9-44f78c2dd401","Advance 2","Advance",2021-07-08,"Female","she/her",NA,97334,1239220,66.3671232876712
12482,"a8aae570-a73f-4c60-a0d3-8954e3efec89","iDOL","iDOL",2018-08-24,"Male","he/him","U+1F3FB",87225,932546,43.5945205479452
12483,"a8abbc42-85d5-4836-95ab-2fb229719777","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FE",65829,2731571,49.8667939217007
12484,"a8b14a03-73c8-4f74-b7a4-41a4f3884b8a","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FB",97334,1239220,54.4383561643836
12485,"a8b1f6bb-d35d-40de-ba98-7f237a9854a2","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FB",97334,1239220,53.8777228834494
12486,"a8b3e62b-cacd-4615-9696-05b8a3f77df3","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",65829,2731571,38.7561643835616
12487,"a8bebbda-f0fb-43b8-83ee-4161bc7e3b67","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FD",97334,1239220,49.7383786211543
12488,"a8c72c42-f997-49db-b847-df4be881cc37","Active","Active",2019-10-13,"Male","he/him","U+1F3FC",65327,631486,82.8438356164384
12489,"a8c9ae27-8e0f-4e34-a978-1d4ed514da5b","Run ON","Run",2021-12-04,"Male","he/him",NA,97334,1239220,51.8493150684931
12490,"a8d111d3-d78f-41b6-bef0-a3618e4811ef","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",50227,1704694,50.027397260274
12491,"a8d411ac-6264-422e-913c-67a77e4d9e02","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FB",85981,934243,58.7232876712329
12492,"a8d4563f-d433-4e84-b54d-1c055fc35b1b","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FF",50227,1704694,56.9890410958904
12493,"a8d897a4-5711-4287-b967-a80ba845c2dc","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FF",77494,517887,35.3342465753425
12494,"a8d8fd16-1233-4651-a0e5-a4c02935ccd4","Advance 2","Advance",2021-07-08,"Male","he/him",NA,65829,2731571,30.5260273972603
12495,"a8d99792-6820-4e6d-aa0f-370867f9612e","Run BE","Run",2020-11-20,"Female","she/her",NA,89028,328966,47.6739726027397
12496,"a8dfb037-4d5b-4a38-9e84-f504aa103cf3","Active Alpha","Active",2020-12-30,"Female","she/her",NA,65829,2731571,67.0739726027397
12497,"a8e06504-37bc-4e46-bfd1-af7b9fd739f3","Active Alpha","Active",2020-12-30,"Male","he/him","U+1F3FF",50227,1704694,22.2904109589041
12498,"a8e4a9cf-ccf4-4855-886c-f7aa08dee31d","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FE",65829,2731571,50.6657534246575
12499,"a8e6ec36-c940-42ff-81be-5efed8cd2d10","Advance","Advance",2020-08-20,"Male","he/him","U+1F3FB",97334,1239220,76.7369863013699
12500,"a8e84ddf-0280-4b02-87b1-18e885137ce3","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FF",69024,536917,29.3968485665095
12501,"a8e8dbfb-6916-45a0-a67c-07dcceddb0b7","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FD",85981,934243,65.9323676921925
12502,"a8f045a2-23e6-4b8a-9b1f-b188ad0e759c","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FB",65829,2731571,20.0630136986301
12503,"a8f110f1-0cb7-4189-9d71-e17121e6929a","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FD",97334,1239220,69.8394715173291
12504,"a8f53985-8736-46ce-96cb-013509255c1f","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FF",65829,2731571,66.3479452054794
12505,"a8f611a7-7026-4182-a83b-712559493e98","Run BE","Run",2020-11-20,"Female","she/her",NA,65829,2731571,27.1643835616438
12506,"a8f6d4af-d2de-4a5b-b56a-271b1db10b5b","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FC",85981,934243,92.0904109589041
12507,"a8f9a3d2-ee37-4ced-acc5-443525cdf32d","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FE",65829,2731571,23.1178082191781
12508,"a8fae191-3727-435b-aff0-944d5c18e377","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FE",50227,1704694,30.1534246575342
12509,"a8fc9e3b-32b7-45b0-a1d0-6c58254d5961","Advance 2","Advance",2021-07-08,"Female","they/them","U+1F3FE",97334,1239220,35.0547945205479
12510,"a8fcf537-ffb7-43c0-8b95-8e4967017f45","Active Alpha","Active",2020-12-30,"Male","he/him",NA,59881,531902,67.1095890410959
12511,"a8fd8492-e80a-4e39-a237-4bc827e501c1","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FF",50227,1704694,52.9315068493151
12512,"a8ff175b-dbf7-465d-b8c1-bc46bc55ef5e","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",85981,934243,53.7602365446515
12513,"a901e90a-a2f1-429f-8ce8-c86705558682","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FC",97334,1239220,64.2246575342466
12514,"a907ba88-e41a-4acd-ad08-7a3a1ca1fcc1","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FB",87225,932546,48.7178082191781
12515,"a90a8b2b-d8d4-415d-832a-9d14577f83ad","Advance 2","Advance",2021-07-08,"Female","she/her",NA,68402,705244,80.4109589041096
12516,"a90b899d-de49-41c4-b6a1-df909ff8a8a6","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FC",65829,2731571,68.3917808219178
12517,"a90d7b1b-7305-4bcf-b74f-2412ed5ae3be","Run ON","Run",2021-12-04,"Male","he/him",NA,87225,932546,18.0082191780822
12518,"a9103134-c39f-449f-9dad-43dc7bdc6cda","Run BE","Run",2020-11-20,"Female","she/her",NA,65829,2731571,52.6027397260274
12519,"a9108fe4-59ed-4fc5-9f9f-de97adb7be72","Advance","Advance",2020-08-20,"Female","she/her",NA,65829,2731571,59.6876712328767
12520,"a913d15a-2a2e-4c5b-8195-352a3068c9bf","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FF",79001,246376,29.6919305337226
12521,"a91466e1-4791-402d-9f33-8b9bbd19cb74","Run 875","Run",2019-09-12,"Female","she/her","U+1F3FD",75690,74003,36.9452054794521
12522,"a9151ef1-7a71-419d-8a49-d8d6d506955e","Active Alpha","Active",2020-12-30,"Male","he/him","U+1F3FD",65829,2731571,27.9315068493151
12523,"a9195879-6f28-4ba7-a810-8b796764351e","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FC",87225,932546,70.2246575342466
12524,"a9198130-fe68-45c7-af3b-3f6e74ee2891","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FC",97334,1239220,56.7397260273973
12525,"a91e6ced-8c89-4110-8670-8dd1675d9f10","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FB",83018,721599,60.4191780821918
12526,"a924ba3d-27d0-401a-ad87-4b35d884a5ef","Active Alpha","Active",2020-12-30,"Female","she/her",NA,50227,1704694,70.4
12527,"a9272fa4-9f75-4e30-b2c3-a1989ccb7b72","Active Alpha","Active",2020-12-30,"Female","she/her",NA,59881,531902,70.413698630137
12528,"a92a4fa3-c2d6-429b-8642-a2a91061acf0","Run BE","Run",2020-11-20,"Male","he/him",NA,65829,2731571,29.6099633206078
12529,"a92e5dcc-bed6-40a4-8615-903aaf4be045","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FD",50227,1704694,51.772602739726
12530,"a92ee436-ea49-4eba-bb38-3f51c309303a","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",50227,1704694,91.0794520547945
12531,"a92f54a6-8c3e-4d7d-b131-6ed2401983c3","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FB",68402,705244,46.958904109589
12532,"a933ce1b-e5ea-4371-8055-730fe60e62d7","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FB",85981,934243,64.0849315068493
12533,"a93413a6-0d1e-4dd0-8195-271e8c36a317","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FE",59881,531902,17.440564413504
12534,"a93444e6-592a-41e6-8989-5b156b372b28","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FE",50227,1704694,39.2684931506849
12535,"a934709a-73b2-4a4a-8b59-6a7174e573f4","Active Alpha","Active",2020-12-30,"Male","he/him","U+1F3FD",50227,1704694,28.9068493150685
12536,"a9389684-43da-4ad0-bf3e-473cccd67fee","Run BE","Run",2020-11-20,"Female","he/him","U+1F3FC",83018,721599,56.213698630137
12537,"a940f3c5-8c8c-4dfe-b67c-43c9dbf41b1a","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FC",77282,114148,37.440564413504
12538,"a942e5d0-1a68-4c7b-a60c-cca952d7b81f","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FB",85981,934243,36.5369863013699
12539,"a948d396-a5da-40e8-a00c-2719f6e8f9d1","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",65829,2731571,70.9835616438356
12540,"a9587990-2983-49f1-b6bf-7c033c2049e4","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FB",65327,631486,89.9979414626843
12541,"a95e3728-8516-42b9-b4d7-f805a5ff22b2","Run 875","Run",2019-09-12,"Male","he/him","U+1F3FC",65829,2731571,57.1369863013699
12542,"a95eb5c4-ffc6-4176-afb4-a1ac94c1857e","Run ON","Run",2021-12-04,"Female","she/her",NA,50227,1704694,53.2356164383562
12543,"a95f9780-b432-4c66-b98b-bac5ccb462db","Run 875","Run",2019-09-12,"Male","he/him","U+1F3FD",65829,2731571,47.1342465753425
12544,"a9680781-6cfa-4a1e-8a88-516730ee355c","Run ON","Run",2021-12-04,"Male","he/him",NA,50227,1704694,36.9232876712329
12545,"a96aae7b-8141-4a0c-959c-b07a39d7a317","Run ON","Run",2021-12-04,"Female","he/him",NA,50227,1704694,30.4712328767123
12546,"a970646c-c1e8-49b5-b2e3-1e462a5bbbda","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FF",97334,1239220,26.627397260274
12547,"a974a14d-3f3b-4728-a69e-bc0db97cb1bc","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FD",78443,46692,34.358904109589
12548,"a979563c-c750-4560-807d-7ffc81b5ad3b","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FB",65829,2731571,56.7342465753425
12549,"a979b270-0d23-45c6-8f02-0a9c75e31776","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FD",65829,2731571,28.0849315068493
12550,"a9831dd9-faf6-4930-a41f-46cb05faae77","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FB",87225,932546,55.4301369863014
12551,"a9857d7f-d41a-4379-ab54-036b43795044","Active Alpha","Active",2020-12-30,"Female","she/her","U+1F3FB",65829,2731571,26.841095890411
12552,"a98edec2-e68d-4760-bb2f-9fa4ce51c1e4","Advance 2","Advance",2021-07-08,"Male","he/him",NA,65829,2731571,46.6082191780822
12553,"a991245c-c6cc-4bb9-ae89-c378e6bb2745","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",88353,195022,21.8684931506849
12554,"a9917243-b787-41f5-86ac-27cbc20b05ab","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FB",65829,2731571,57.3749906430122
12555,"a991f569-f1f9-4ea1-9823-6eb00ee4968b","Advance 2","Advance",2021-07-08,"Female","she/her",NA,85981,934243,73.0739726027397
12556,"a9959cb6-9c32-4b73-b962-6143a3266769","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FC",65829,2731571,25.0191780821918
12557,"a9987d4b-6fe1-4639-9e5c-f48398110e0e","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FB",65829,2731571,46.7287671232877
12558,"a99891cd-7554-4d00-9519-08f6f21cde5b","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FD",65829,2731571,27.2602739726027
12559,"a99ab2d3-d084-44ad-950e-bba202d741d0","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FB",97334,1239220,80.2
12560,"a9a370f5-1c6a-4979-9e6b-bb6e45dd06fa","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FD",50227,1704694,59.1561643835616
12561,"a9a97a26-2595-442d-ad27-fad8866ace00","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FE",50227,1704694,60.1561643835616
12562,"a9a99112-6bdb-4e89-b04f-e9b53fc7af1c","Advance","Advance",2020-08-20,"Female","she/her",NA,68402,705244,41.2738977468373
12563,"a9abb46a-2285-478b-b03e-cab5ce865e79","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FD",69553,403131,57.336739276892
12564,"a9acd340-2924-481c-884f-9540137f4f6d","Active HR","Active",2019-10-13,"Female","they/them","U+1F3FD",97334,1239220,35.0684931506849
12565,"a9ade792-6e98-4a0c-9ce5-61525041aa96","Run BE","Run",2020-11-20,"Female","she/her",NA,65829,2731571,43.6054794520548
